0.059352,1.2936,5.6468
17.225,3.1524,5.0337
0.64336,0.42136,5.1086
0.60717,0.19729,5.0028
0.032655,0.032655,5.0163
1.6365,1.6365,5.5084
1.0021,0.70262,5.048
0.37722,0.6618,5.3177
0.012681,0.31119,5.0265
0.21666,0.21666,5.1083
3.7022,0.04731,5.0811
1.5004,0.15539,5.3616
0.35007,0.35007,5.175
0.50648,0.14784,5.061
0.4248,0.095946,5.2736
0.98261,0.98261,5.4913
0.5095,0.77951,5.3288
0.07755,0.4699,5.6993
4.9795,0.31745,5.2533
0.11142,0.099132,5.4379
1.9876,0.080871,5.7374
2.3062,0.49132,5.0785
0.4867,2.7617,5.0521
0.021499,0.17844,8.6962
0.016627,0.063471,5.0836
0.25386,0.25386,5.1269
1.7827,0.25353,5.0978
4.3692,1.2881,6.1008
0.75673,0.0049408,5.4187
0.058186,0.2024,5.1186
0.59887,0.88032,5.9128
0.45395,0.15091,5.2362
0.39749,8.7825,5.3348
0.38448,0.92338,5.4617
0.244,0.244,5.061
1.0689,0.59315,5.4971
0.29021,0.48448,6.1639
0.10344,0.10344,5.0517
0.038866,1.3837,5.6999
1.005,0.80681,5.7371
0.75955,0.75955,5.3293
1.4389,1.1328,5.4286
1.9931,0.092759,5.1396
0.19845,0.93638,5.493
0.0029874,1.1634,5.5623
0.1359,0.31848,6.3121
0.18777,0.14608,5.9482
0.66928,0.65884,5.1286
0.35869,0.2135,5.1793
2.0628,0.36047,6.6487
0.12058,0.27553,5.1666
1.8879,0.22135,6.5182
0.37271,0.0031413,5.1864
0.73197,0.26645,5.2557
1.1405,0.8686,5.9318
8.5303,0.53158,5.523
0.51017,2.034,5.21
0.34962,0.053477,5.2187
0.43967,1.3413,5.288
3.9713,0.097373,5.0548
2.2236,0.70755,5.1714
0.28169,0.34379,5.0157
1.2073,0.3688,5.6036
0.032642,1.3555,7.2696
0.059216,0.059216,5.0296
0.12573,0.44609,5.1608
0.15966,0.0095776,6.6478
0.23036,0.23036,5.1152
0.43957,0.22427,5.1676
1.5241,0.37379,5.2533
0.11022,0.18205,5.4785
1.0147,0.93455,6.5838
0.13537,0.32626,5.736
0.27415,0.14789,5.1371
1.0506,0.087516,5.1285
0.0089427,0.84267,5.468
0.74324,0.2656,5.6625
0.38035,0.049174,5.0206
0.32392,0.83786,7.9949
0.24994,0.24994,5.125
0.83145,0.07251,5.2842
0.067862,0.29986,5.6615
0.78647,0.16498,5.5154
2.7049,0.064785,5.2421
1.4283,0.20385,5.1286
0.22794,0.16078,5.1568
2.6271,0.75173,5.8399
1.0596,1.0596,5.4514
4.2163,1.0442,5.3063
0.5422,1.0263,5.1248
0.97764,0.97764,5.4888
0.54609,0.013218,5.273
0.61928,0.28704,5.0558
1.5783,0.038973,5.7892
1.7525,0.90195,5.6135
0.71995,0.18975,5.36
1.0049,0.47909,5.1927
0.10616,0.038131,5.0531
1.6307,1.6307,5.3185
0.13922,0.71413,5.9277
0.70472,0.23088,5.6506
0.38038,0.38038,5.1902
0.14049,0.062162,5.1671
0.42613,0.032281,5.0041
0.51856,0.7555,5.9169
3.2898,4.3331,6.2926
0.20989,0.092094,5.2665
0.10735,0.33475,5.2124
0.017871,0.13609,5.068
0.5948,0.094326,5.2974
0.31953,0.35308,7.5819
0.49967,0.26683,5.7469
0.57966,0.57966,5.0689
1.0367,1.3818,5.3554
2.2843,0.77035,5.2283
0.46052,0.46052,5.2303
0.67636,0.18817,5.4527
0.45801,0.18893,5.0527
0.057141,0.25874,5.354
0.41542,0.17608,5.2077
0.017961,0.12047,5.3451
0.62935,2.18,5.0902
1.6783,1.2939,5.549
0.0014821,1.6618,5.8309
0.26838,0.26838,5.1342
0.0011155,0.0011155,5.0006
1.511,0.12221,6.6484
0.21012,0.017759,5.1888
10.993,0.27706,10.497
1.8218,0.15867,5.9109
0.92422,0.56763,5.1531
0.11054,0.023133,5.145
3.5831,0.11764,5.0573
4.6065,0.72325,5.1865
1.0416,0.66895,5.092
0.51288,0.51288,5.2564
0.5999,2.7018,5.3396
0.10893,0.78812,5.967
0.96135,0.71466,5.6061
0.18862,0.033029,5.0943
1.2904,0.17798,5.5373
0.2566,0.3187,5.4039
0.28831,0.28831,5.1423
4.3197,0.56868,5.087
1.6346,1.0203,5.8837
3.8764,0.51256,5.5823
3.0131,1.3868,5.4347
6.5482,0.16052,6.5123
0.8804,3.1623,5.1815
0.20618,0.85546,5.4156
2.7401,0.19481,5.0581
0.05078,0.2309,5.2198
0.14319,0.067271,5.7068
5.6654,0.92508,6.8487
0.35851,2.8775,6.0502
1.1954,0.65562,5.5977
1.5597,2.4751,5.3845
0.449,0.449,5.1825
0.53327,4.5959,5.3527
0.58941,0.58941,5.1846
1.0101,1.4246,5.2475
0.054714,0.054714,5.0274
3.1509,3.6994,5.3069
0.85318,0.26396,5.4266
1.0976,0.7245,5.2136
0.35532,0.22552,5.1777
1.1753,0.05121,5.1218
0.015097,0.10741,5.1984
0.32015,0.28055,5.1693
0.40781,0.61403,5.7352
0.27521,0.13474,5.0956
1.7971,0.62144,5.4611
1.3765,0.87878,5.1189
5.5369,0.59797,5.0893
0.96173,1.3089,5.6544
0.051523,0.051523,5.0258
1.3344,0.01846,5.1321
0.26481,0.85766,5.0968
0.05142,0.12869,6.2315
0.25082,0.49743,5.6042
3.4271,0.6862,6.1012
0.121,0.26773,5.4972
1.2046,0.31862,5.1898
0.58991,3.2022,5.5629
0.21183,0.083543,5.0935
0.83378,0.83378,5.2613
0.23082,0.23082,5.1154
0.043047,0.043047,5.0215
0.08179,0.11311,5.1745
0.027811,0.99705,5.4985
0.069975,0.069975,5.035
0.13283,0.7062,5.7785
1.5916,0.45505,5.4838
1.2115,1.315,5.6788
0.2036,0.2036,5.1018
1.6303,0.62941,5.082
0.90625,1.9456,6.4846
1.2835,0.17379,5.0722
0.26653,0.26653,5.1333
0.41022,0.10658,5.2051
0.046773,0.65962,5.355
1.2217,0.35025,5.0608
0.57012,0.8396,5.0323
0.18872,0.60445,6.1138
0.65683,0.34917,5.0014
4.0954,0.11362,5.5947
2.4202,0.17907,5.247
0.50828,0.26856,5.2541
0.62103,0.078343,5.2873
0.57154,0.30824,5.2858
0.96139,0.33723,6.4045
0.65401,0.23968,5.327
0.52536,3.0306,7.2484
0.29445,3.5105,6.1449
0.33764,0.33764,5.1688
0.03772,0.21703,5.1192
0.55152,0.048871,5.7025
2.294,0.29294,5.0593
0.46835,2.1054,6.2414
1.0359,0.0054426,5.5566
0.42226,0.10915,6.1383
0.85429,0.24027,5.4271
0.027897,0.097164,5.1006
0.3449,0.028113,5.0428
0.83506,2.3401,6.4165
0.51911,4.1136,5.0869
0.26737,0.40416,5.0322
0.55318,0.11496,5.5391
1.0239,1.0239,5.3679
2.3096,0.98293,5.3638
1.4071,0.93703,7.3211
0.49499,0.36654,5.0907
0.46,1.0041,5.502
0.054879,1.3639,5.682
2.5407,0.10814,6.2703
0.07821,0.4181,5.5106
1.5613,0.38123,5.119
1.0628,1.7536,5.1587
0.44201,0.36309,5.221
0.79016,1.4134,5.2659
0.6763,0.0017959,5.249
0.24057,0.55646,5.0146
0.073246,0.073246,5.0366
0.30847,0.17474,5.1451
0.11407,0.17608,5.088
1.3293,1.4405,5.994
0.43921,0.43921,5.2196
0.96734,0.96734,5.4837
0.83879,0.83879,5.4194
0.23046,0.23046,5.1152
1.9247,0.90373,5.0535
0.52052,0.15649,5.2603
0.16116,0.10686,5.3109
0.10628,0.10628,5.0403
3.1273,0.070807,5.9659
0.24886,0.24886,5.1244
0.55855,0.92283,5.489
4.9426,0.27419,5.5678
0.2143,0.13879,5.0875
0.18076,2.5173,5.659
1.3458,0.084233,5.4843
2.2974,3.6427,5.1821
3.1039,0.16054,5.7093
0.029347,0.029347,5.0147
0.095373,0.89149,5.4284
0.15119,0.17691,5.1217
0.073272,0.073272,5.0366
1.2596,1.0479,5.7764
1.6343,0.070199,5.3547
0.42865,0.42865,5.0451
0.15507,0.56547,14.255
0.40788,0.17188,5.0203
0.78622,0.78622,5.3931
0.25367,0.44423,5.5559
1.8764,0.50387,8.8007
0.55936,0.46789,5.2909
0.021443,1.2828,5.4339
1.3646,0.32397,5.6823
1.3075,1.0405,5.2861
0.77338,0.11744,5.0915
0.85693,0.51747,5.4285
1.5328,0.15139,5.5756
0.35211,0.13949,5.7852
1.4024,0.9155,5.9204
0.46778,0.46778,5.2334
0.37687,0.71955,5.0003
2.6944,0.21103,5.0331
0.082568,0.46684,5.2334
0.012939,0.012939,5.0065
0.55201,0.55201,5.0204
0.62341,0.91128,5.2565
0.33429,0.73144,5.0977
0.3249,2.0574,6.7385
0.46204,1.4532,5.6625
2.3497,0.71223,6.9758
1.3173,0.14119,6.0622
1.8455,1.8455,5.3938
0.79322,0.79322,5.0361
0.26811,0.26811,5.1341
2.3072,1.4441,5.2977
0.76285,0.34507,5.5462
0.76748,0.20114,9.4527
0.072354,0.28392,7.2452
0.39858,4.8514,7.4257
0.44949,0.19666,5.2247
0.94767,0.36176,5.4738
0.36754,0.01797,5.082
0.65819,1.2905,5.109
0.5146,0.43285,5.1454
0.82917,0.084624,7.5273
0.17908,0.80807,5.0435
0.20757,0.20757,5.1038
2.7842,0.42949,5.1102
0.095155,0.1136,5.0931
0.52402,0.26477,5.2166
0.05467,0.57949,6.2383
0.04282,0.04282,5.0214
0.53081,0.53081,5.2101
3.0483,0.11332,5.1203
1.4403,0.53347,5.0921
1.9465,1.0767,5.9732
1.0897,1.0846,5.5448
3.1533,1.4594,5.0664
0.054589,0.96167,5.6676
0.023602,0.59471,5.084
0.24341,0.096266,5.0434
1.0662,0.4345,5.5331
2.1818,0.50587,5.1131
1.3471,0.98384,5.0004
0.086118,0.56764,5.011
2.0846,0.17813,5.2934
2.6794,0.48116,5.5639
0.94126,0.029928,5.0244
0.05483,1.1995,5.0016
3.9444,0.15428,5.5364
0.18198,0.55997,5.2409
0.45081,0.45081,5.0926
0.40302,0.040412,5.6292
1.3927,0.39963,5.4924
2.1634,0.056057,6.0817
0.16344,0.543,5.2925
3.5332,0.64157,5.0282
3.3894,0.24572,12.125
0.7308,0.7308,5.0224
1.4685,1.1183,5.0696
0.4672,0.4672,5.2336
0.56713,0.62581,5.3129
0.68238,2.1477,5.295
0.26078,0.30876,5.1544
0.58835,0.58835,5.2307
0.69009,0.058829,5.2346
0.92993,0.2056,5.465
0.14307,0.30657,5.1534
0.10186,0.39234,5.1024
0.10081,0.74431,5.0645
0.22932,0.21207,5.3592
0.50934,0.093608,5.2547
0.15406,0.15406,5.077
1.353,1.4478,5.0892
0.35814,0.21516,5.1791
0.4485,1.4199,5.8804
2.6773,0.4115,5.2
0.31397,1.0837,5.0806
0.12523,0.12523,5.0626
3.2804,0.21601,6.0992
0.20737,0.1627,5.4333
0.66378,0.34043,5.2682
1.7236,1.4156,5.1675
0.15889,0.15889,5.0794
2.563,1.3074,5.0587
1.082,0.23022,5.7773
0.4284,0.4284,5.1224
3.985,0.21511,6.9933
0.069736,0.069736,5.0349
0.036543,0.036543,5.0183
0.43644,0.27265,6.5771
1.8009,0.25304,5.0783
0.72973,0.46107,5.1401
1.9221,1.5579,5.2655
1.0194,0.44002,5.1202
0.60726,0.88508,5.4425
0.063309,0.43875,5.0692
0.11902,0.048376,5.0595
0.87384,0.14654,5.4855
0.87942,0.62391,5.1902
0.84638,1.3961,5.698
0.63142,0.74929,6.0087
1.1116,1.1116,5.1717
1.7856,0.63872,5.4506
1.4608,0.58682,5.005
0.81058,0.0060441,5.9698
0.10365,0.2228,5.1114
0.9393,0.85152,5.4696
0.57223,1.3021,5.6511
0.52398,1.0318,5.3128
0.38168,0.38168,5.0043
0.60357,0.60815,5.2529
0.39187,0.043571,5.1959
0.36152,1.3052,5.296
0.36087,0.011213,5.1447
0.029231,0.30823,7.0361
0.15513,0.88805,5.1521
0.13061,0.67612,5.0196
0.86008,1.3843,5.1651
1.4133,0.056458,5.7066
0.49354,0.053313,6.2174
1.3224,0.51879,5.0702
0.39839,0.13239,5.0711
0.27172,0.062625,5.0343
0.11858,0.16556,6.4251
1.1796,0.61453,5.5553
0.81721,0.062892,5.2303
0.032001,0.032001,5.016
1.3906,1.3906,5.6953
0.021259,0.53359,5.1707
16.84,5.8338,5.6089
0.092981,1.0539,5.3817
0.46745,0.46745,5.1186
0.082751,0.082751,5.0414
2.5795,3.075,6.5375
1.2237,0.37887,5.9596
0.10134,0.071072,5.0507
1.385,0.027561,5.4353
1.3073,0.36485,5.2319
0.12717,0.12717,5.0636
3.2734,0.0073935,5.0436
0.39576,0.25297,5.1979
0.98207,0.30587,5.0491
0.73952,0.73952,5.3698
0.25872,0.2934,6.1791
0.01436,0.092489,5.0209
0.098892,0.57791,5.275
1.7754,2.3717,5.4585
0.3161,0.23427,5.158
0.25457,0.568,5.0596
0.12855,1.3908,6.0317
0.50648,0.2574,5.2847
0.44854,0.0098188,5.0181
0.53748,0.53748,5.0328
0.011002,0.23644,5.005
0.094883,1.3622,5.5356
0.99805,0.0038718,6.0468
2.7064,0.47422,5.0466
0.033987,0.033987,5.017
0.47794,0.23735,5.667
4.9841,0.5874,7.2424
0.57262,0.29423,5.2863
0.44762,1.5018,6.1403
0.31343,0.56024,5.4228
0.6936,0.14211,5.1644
0.107,0.107,5.0535
0.10485,0.038513,5.3769
2.2826,0.58618,5.8891
0.34191,0.78957,5.5421
0.14252,1.0396,5.3705
5.9428,1.1926,5.1615
2.697,0.33795,5.6745
0.13993,1.7384,5.0197
1.857,0.50911,5.0318
0.29282,0.09655,5.9424
0.12194,0.45756,5.0111
0.28038,0.083389,5.6882
1.6339,0.23943,5.8169
0.23187,0.37809,5.3812
3.7326,0.049032,5.1902
1.3172,0.35916,5.6586
1.2725,1.2407,5.5206
0.027516,2.9701,6.5376
0.03789,0.03789,5.0189
0.60404,0.26344,5.1758
0.6072,0.83176,5.8657
0.29051,2.6257,5.9131
1.0073,0.82744,5.184
0.095517,0.13978,5.1934
1.4598,1.7642,5.9965
0.30568,0.65463,5.3273
0.12272,0.21827,5.0212
1.1737,0.20562,5.6944
9.3117,0.64694,5.3909
0.39232,0.39232,5.0444
0.12254,0.51787,5.0277
0.2028,0.018682,5.1081
0.43162,0.24799,5.1994
0.092974,0.087812,5.962
1.5803,0.10614,5.5126
0.30051,0.30051,5.1503
0.19168,0.45772,5.3245
1.0885,0.57904,5.2011
0.14069,0.14069,5.0703
0.12843,0.12843,5.0642
0.70277,0.11842,5.3514
0.3761,0.015523,5.8082
0.78635,0.71299,5.7156
0.23713,0.70814,5.1521
0.10705,0.50155,5.3494
0.40146,2.4999,5.1562
0.089866,0.089866,5.0449
0.39979,0.34918,5.1999
1.64,0.60239,5.0592
0.47535,0.051922,5.7854
1.4331,1.6312,5.7215
0.54902,0.20512,7.2572
0.96385,0.12835,5.4
0.15699,0.47358,5.3059
1.446,0.18365,5.7237
0.74744,0.25766,7.0002
0.669,0.51612,5.2188
2.2576,1.711,5.0118
0.11912,1.5675,6.0993
1.62,0.039573,5.0453
0.03616,0.03616,5.0181
1.0924,0.20805,6.227
0.52815,0.78212,5.3911
0.49825,0.19975,6.252
0.55076,0.33648,5.2088
0.1074,0.1074,5.0537
0.78485,0.40607,5.3745
0.30821,0.092797,5.1541
0.70924,1.2984,5.8412
0.22068,0.1618,5.2869
0.18953,1.3699,5.6372
0.1532,0.1532,5.0766
0.21605,0.0033985,5.108
0.60835,0.95998,5.48
0.82952,0.23508,5.4081
0.9975,0.079197,6.7434
0.64025,0.39637,5.4101
0.60225,0.12006,5.3011
0.62208,0.038454,5.0385
0.26353,0.54093,5.2674
0.74663,0.74663,5.3733
0.42691,0.42691,5.1293
0.23628,0.24947,5.758
0.17832,0.17832,5.0892
0.56259,1.103,6.0199
0.83365,0.042319,6.138
3.7678,0.88647,5.6134
0.59389,0.050881,6.2936
1.3318,0.069193,5.1869
0.24919,0.24919,5.1246
0.20815,1.1015,5.0316
3.0118,0.23581,5.8964
1.0671,1.0671,5.3436
0.8545,0.66946,5.0684
0.26559,0.26559,5.1328
1.4243,0.19027,5.7121
0.23709,1.7224,5.3353
1.4901,0.44374,5.0988
0.74804,0.043429,5.004
3.0397,0.053228,5.1762
0.025953,0.28093,5.1405
0.7002,0.07714,5.0208
0.62364,1.7078,5.0298
0.048647,0.51869,5.0227
1.2579,1.1372,5.629
0.13275,0.13275,5.0161
0.28905,0.051255,5.7263
0.52444,1.5662,5.1153
1.4275,0.19346,5.1403
0.40049,0.039143,5.0504
5.6379,0.040597,7.4402
0.21937,1.0185,5.0929
1.7294,0.40846,5.2437
0.11266,0.9815,5.0434
0.41177,1.6867,5.5744
1.7503,0.34176,5.2765
0.16228,0.57753,5.3751
0.29643,0.29643,5.1482
2.1377,0.37082,5.0935
0.38979,0.39961,5.1998
0.57205,0.46716,5.286
1.8263,2.0799,6.6906
1.7173,0.22638,5.2222
1.4554,1.0341,5.8556
0.23125,0.09763,5.0163
0.19318,0.19318,5.0966
2.2503,0.55734,6.6364
1.3254,0.28647,5.1861
0.050128,0.050128,5.0251
0.39913,1.7515,5.8758
0.41469,2.5231,5.425
12.659,1.9523,6.3038
2.0441,1.2661,5.7935
1.6543,1.1634,5.0188
0.62061,0.62061,5.0616
0.5111,0.71119,12.757
0.34204,0.34204,5.1622
0.27719,0.25217,5.0379
0.89587,0.59169,5.0081
0.031636,2.7766,5.4132
0.77763,0.77763,5.1271
2.2335,1.2702,6.2515
0.43877,0.66344,5.3687
0.044208,3.9954,5.2215
0.72665,0.0209,5.4377
0.38729,0.38729,5.1936
0.90869,0.21896,5.4792
0.23938,0.14817,5.1197
0.3352,0.13148,5.0397
2.0402,0.1402,5.0245
0.72113,0.24807,5.1745
0.020129,0.020129,5.0101
0.44898,0.79668,5.288
0.79663,0.3455,5.4456
12.513,0.46198,5.2777
1.6924,1.1994,5.0694
0.17253,0.20679,5.2461
25.336,0.92885,6.4847
1.2748,0.027848,5.8864
0.087508,0.44712,5.4186
0.68656,1.4031,5.1783
0.40087,0.64112,5.4639
0.6936,0.73144,5.2795
0.34462,1.1827,5.0998
0.29238,0.90686,5.0123
1.9351,1.1007,5.9676
3.0038,0.32316,6.5502
1.305,1.305,5.6525
5.3878,4.5666,6.0094
0.20119,0.0075799,5.1006
0.065615,0.60096,5.1188
4.5859,1.0178,5.1602
3.5167,2.8292,5.0048
0.011143,0.023249,5.2098
0.2956,1.1346,5.5673
3.906,0.66656,5.1798
0.7221,0.10348,5.0019
0.69129,0.26219,5.0156
0.075615,0.19925,5.8003
0.089634,0.032562,5.0448
0.54159,0.15319,5.0533
0.47908,0.25051,5.2715
0.0066042,1.0484,5.5242
0.16347,0.16347,5.0817
1.013,0.52015,5.5065
0.27908,0.27908,5.1395
0.33302,0.33302,5.1665
1.2073,1.2073,5.6037
0.09728,3.5036,5.0618
7.8461,0.0030852,5.7818
0.89845,2.1777,5.1454
0.3069,0.19534,5.1534
0.80333,0.06152,5.6431
1.7085,2.274,5.0295
0.22351,2.2956,5.8247
1.0237,0.21132,5.3251
0.11851,0.11851,5.0593
0.17197,0.36913,5.7245
1.9839,0.94901,5.5644
0.2501,0.0015639,5.5768
3.6882,1.6874,5.2189
0.28281,1.3738,5.9335
0.71833,0.2255,5.015
4.0658,1.7435,5.0592
0.0037881,0.0037881,5.0019
0.041047,0.10506,5.2203
0.35276,0.9778,6.1334
0.31152,0.16102,5.4407
0.25713,0.14315,5.1621
0.14181,0.14181,5.0709
0.99247,1.0389,5.3967
0.012699,0.012699,5.0063
3.9173,0.25124,6.2477
0.029073,0.91673,5.1671
1.3834,0.29144,5.1114
0.10494,3.363,5.9735
0.38256,0.08289,5.1913
0.36567,0.36567,5.1828
0.096092,2.6796,5.0937
0.34196,0.0092776,5.2755
0.79774,0.022926,5.3989
1.5193,0.57488,5.0866
0.82335,1.1242,5.0932
0.72355,0.96621,6.302
0.87827,0.60287,5.4391
0.16031,0.16031,5.0802
0.21747,0.66823,5.0654
0.12616,0.31525,5.1576
1.108,2.176,5.5117
0.50852,0.25664,6.6445
0.07987,0.21553,5.9907
0.44449,0.44725,5.0158
1.1393,0.26108,6.6131
0.31631,0.31631,5.1582
0.090638,0.090638,5.0453
2.7592,0.071264,5.4371
0.29278,0.29278,5.1464
0.5617,0.5617,5.2744
0.041238,0.034611,5.1214
0.95241,0.48708,5.0593
2.0199,0.015775,5.8733
0.1723,0.42611,5.0113
1.4615,0.19385,5.8487
0.060292,1.4877,5.0403
2.6747,0.42544,5.2828
1.0439,1.248,5.2236
0.4094,0.074825,5.6992
0.11215,1.1038,5.4048
0.055414,0.33735,5.0119
1.4486,0.12096,5.021
0.1014,0.0099616,5.2953
1.4095,0.32852,5.3725
0.20644,0.20644,5.1032
0.36192,0.36192,5.181
3.1535,0.011547,5.7109
2.4285,0.26064,5.7333
1.8018,0.22149,5.005
0.16978,0.16978,5.0849
0.55057,1.0501,5.3759
1.0927,0.18201,5.0472
0.26005,0.26005,5.13
0.071251,1.9404,5.2594
0.042566,1.5291,5.7646
0.60518,0.60518,5.1515
0.4981,0.4981,5.2491
0.69226,0.038613,5.3461
0.20743,0.10498,5.1037
0.32122,0.52709,5.1363
0.48895,0.48895,5.2255
1.4335,0.13318,5.0085
0.036615,0.036615,5.0183
0.41532,0.47511,5.2376
0.17926,0.72266,5.3613
1.4864,1.2186,5.0449
0.2637,0.051177,5.1318
0.36335,0.36335,5.0854
0.87164,0.13498,5.7269
0.092274,0.092274,5.0461
1.8293,0.39371,5.9076
4.4872,0.18452,6.1395
1.0279,0.12907,8.5698
1.1614,0.41877,5.5984
0.54797,0.17739,5.1989
1.3832,3.3371,6.6686
0.030362,0.030362,5.0152
0.31178,0.31997,5.0651
0.017084,0.017084,5.0085
0.54259,0.28099,5.3323
0.99049,0.99049,5.4952
0.2324,0.23351,5.1168
2.3112,0.0016076,5.0599
1.2465,1.2225,6.7982
0.27869,0.2839,5.0467
0.095592,0.095181,5.1292
1.0298,1.0298,5.0038
1.3668,0.47221,5.2855
1.8181,0.0087355,5.7514
1.2224,3.0806,6.1799
10.995,0.34217,5.4422
0.3105,1.6995,5.4999
0.35879,1.2063,5.4052
0.065678,0.014655,5.0328
5.1204,1.9885,7.0394
0.31223,0.67337,5.3367
0.94308,0.077036,5.4354
1.0966,3.8114,5.2407
0.78336,0.39092,5.097
0.77738,2.5879,5.6837
0.37618,0.583,5.0852
0.21079,0.19985,5.0736
0.28329,0.74502,5.0564
0.79603,0.71642,6.3611
0.63292,0.15771,5.0582
0.043409,0.34083,5.2504
0.96749,0.045579,5.4837
0.68633,0.77073,5.3854
0.64999,0.54789,5.0407
1.9807,2.0199,5.519
0.30184,0.16989,5.2365
0.28862,0.28862,5.0986
0.10276,0.10276,5.0514
0.064364,0.20702,5.5663
0.50453,0.50453,5.2523
0.53704,0.24325,5.2323
2.6978,0.083961,7.1745
0.052734,0.34868,5.0638
3.8403,0.16601,5.5646
0.086373,0.5344,5.6792
2.9429,0.55445,5.0317
0.84532,0.84532,5.4227
0.58698,0.58698,5.2935
0.86804,3.4394,6.0357
0.30602,0.5139,5.4029
0.60504,0.60504,5.3025
0.97063,3,5.2627
0.31031,0.31031,5.0834
0.11347,0.11347,5.0567
0.51885,0.11135,5.2594
0.59587,0.26013,5.2979
0.51973,1.0799,6.7408
0.22834,0.56307,5.2815
0.78387,0.10781,5.5887
0.66801,0.61295,5.281
0.18165,0.77401,5.376
2.6172,0.93478,5.1859
0.62589,0.9048,6.8862
1.4263,0.24598,5.0432
0.62509,0.10486,5.3222
0.064903,0.064903,5.0325
1.7293,0.65088,6.6066
7.1828,0.15886,6.9349
4.8749,0.21495,5.1368
0.21225,0.064456,5.3852
1.0941,0.91954,5.547
0.10413,0.98739,5.2977
4.7216,0.11399,5.0488
1.2462,0.88635,5.6231
0.064272,0.064272,5.0321
1.2333,1.6808,5.7819
0.45366,0.53543,5.3878
1.0133,0.35008,5.2224
0.11011,0.11011,5.0551
2.3327,0.44601,6.1738
0.83584,0.65062,5.6153
0.1881,0.2782,6.1451
0.84977,0.21961,5.3688
2.7513,1.0977,6.1721
0.64632,0.0048692,5.1737
0.17918,0.83335,5.0355
0.7254,0.15851,5.3627
0.35153,0.76936,5.3682
0.52939,0.22801,5.0842
0.57512,1.8389,5.2626
0.14684,0.35984,5.2948
8.8827,1.0764,5.5053
8.1481,0.23407,6.2076
0.014159,0.3605,5.1674
0.6777,0.23118,5.2531
0.22923,0.64106,5.0663
2.396,0.3417,5.4391
0.093843,0.093843,5.0469
1.0061,0.11347,5.5031
0.41995,1.0125,5.0787
0.55395,0.21892,5.1371
0.69833,0.69833,5.2009
0.79595,0.12875,5.398
